Gmin ['Gmin', 0.31, {'D', 'Bb', 'G'}, 'D']
Emin ['Emin', 0.65, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.62, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.52, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.34, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.35, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.37, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.28, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.55, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.48, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.6, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.71, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.41, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.63, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.6, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.66, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.59, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.48, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.65, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.61, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.5, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.56, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.6, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.61, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.62, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.65, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.82, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.67, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.68, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.92, {'E', 'G', 'B'}, '']
Emin ['Emin', 0.52, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.73, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.54, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.58, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.63, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.68, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.67, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.5, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.61, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.58, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.47, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.61, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.6, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.64, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.72, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.71, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.7, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.68, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.66, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.43, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.38, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.39, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.44, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.28, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.37, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.35, {'E', 'G', 'B'}, 'E']
Emin ['Emin', 0.41, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.71, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.6, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.55, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.48, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.66, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.6, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.63, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.5, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.61, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.65, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.59, {'E', 'G', 'B'}, 'G']
Emin ['Emin', 0.48, {'E', 'G', 'B'}, 'G']
Fmaj ['Fmaj', 0.57, {'F', 'A', 'C'}, 'A']
Fmaj ['Fmaj', 0.48, {'F', 'A', 'C'}, 'C']
Fmaj ['Fmaj', 0.57, {'F', 'A', 'C'}, 'A']
Fmaj ['F', 0.55, {'F', 'E', 'C'}, 'F']
Fmaj ['Fmaj', 0.55, {'F', 'A', 'C'}, 'F']
Fmaj ['Fmaj', 0.47, {'F', 'A', 'C'}, 'F']
Fmaj ['F', 0.56, {'F', 'E', 'C'}, 'F']
Fmaj ['Fmaj', 0.48, {'F', 'A', 'C'}, 'F']
Fmaj ['Fmaj', 0.47, {'F', 'A', 'C'}, 'A']
Fmaj ['Fmaj', 0.57, {'F', 'A', 'C'}, 'F']
Fmaj ['Fmaj', 0.55, {'F', 'A', 'C'}, 'F']
Fmaj ['Fmaj', 0.51, {'F', 'A', 'C'}, 'F']
Fmaj ['Fmaj', 0.49, {'F', 'A', 'C'}, 'F']
Fmaj ['Fmaj', 0.52, {'F', 'A', 'C'}, 'A']
Fmaj ['Fmaj', 0.49, {'F', 'A', 'C'}, 'A']
Fmaj ['Fmaj', 0.53, {'F', 'A', 'C'}, 'A']
Fmaj ['Fmaj', 0.54, {'F', 'A', 'C'}, 'A']
Fmaj ['Fmaj', 0.49, {'F', 'A', 'C'}, 'F']
Fmaj ['Fmaj', 0.61, {'F', 'A', 'C'}, 'F']
Fmaj ['Fmaj', 0.17, {'F', 'A', 'C'}, 'F']
Fmaj ['Fmaj', 0.49, {'F', 'A', 'C'}, 'F']
Fmaj ['Fmaj', 0.57, {'F', 'A', 'C'}, 'A']
Fmaj ['Fmaj', 0.43, {'F', 'A', 'C'}, 'F']
Fmaj ['Fmaj', 0.49, {'F', 'A', 'C'}, 'F']
Fmaj ['F', 0.57, {'F', 'E', 'C'}, 'F']
Fmaj ['F', 0.54, {'F', 'E', 'C'}, 'F']
Fmaj ['Fmaj', 0.57, {'F', 'A', 'C'}, '']
Fmaj ['Fmaj', 0.68, {'F', 'A', 'C'}, 'A']
Fmaj ['Fmaj', 0.67, {'F', 'A', 'C'}, 'A']
Fmaj ['Fmaj', 0.51, {'F', 'A', 'C'}, 'C']
Fmaj ['F', 0.56, {'F', 'E', 'C'}, 'F']
Fmaj ['Fmaj', 0.72, {'F', 'A', 'C'}, 'A']
Fmaj ['F', 0.54, {'F', 'E', 'C'}, 'F']
Fmaj ['F', 0.62, {'F', 'E', 'C'}, 'F']
Fmaj ['C', 0.43, {'F', 'E', 'C'}, 'C']
Fmaj ['Fmaj', 0.43, {'F', 'E', 'A', 'C'}, 'C']
Fmaj ['Fmaj', 0.55, {'F', 'A', 'C'}, 'A']
Fmaj ['Fmaj', 0.46, {'F', 'A', 'C'}, 'A']
Fmaj ['C', 0.49, {'F', 'E', 'C'}, 'C']
Fmaj ['Fmaj', 0.45, {'F', 'E', 'A', 'C'}, 'C']
Fmaj ['Fmaj', 0.59, {'F', 'A', 'C'}, 'F']
Fmaj ['Fmaj', 0.59, {'F', 'A', 'C'}, 'F']
Fmaj ['C', 0.49, {'F', 'E', 'C'}, 'C']
Fmaj ['Fmaj', 0.51, {'F', 'A', 'C'}, 'A']
Fmaj ['Fmaj', 0.57, {'F', 'A', 'C'}, 'A']
Fmaj ['Fmaj', 0.61, {'F', 'A', 'C'}, 'F']
Fmaj ['Fmaj', 0.31, {'F', 'A', 'C'}, 'C']
Fmaj ['Fmaj', 0.35, {'F', 'A', 'C'}, 'F']
Fmaj ['Fmaj', 0.33, {'F', 'A', 'C'}, 'F']
Fmaj ['Fmaj', 0.27, {'F', 'A', 'C'}, 'F']
Fmaj ['Fmaj', 0.3, {'F', 'A', 'C'}, 'F']
Fmaj ['Fmaj', 0.37, {'F', 'A', 'C'}, 'F']
Fmaj ['Fmaj', 0.33, {'F', 'A', 'C'}, 'F']
Fmaj ['Fmaj', 0.32, {'F', 'A', 'C'}, 'F']
Fmaj ['Fmaj', 0.34, {'F', 'A', 'C'}, 'F']
Fmaj ['Fmaj', 0.52, {'F', 'A', 'C'}, 'A']
Fmaj ['Fmaj', 0.5, {'F', 'A', 'C'}, 'A']
Fmaj ['Fmaj', 0.65, {'F', 'A', 'C'}, 'F']
Fmaj ['Fmaj', 0.42, {'F', 'E', 'A', 'C'}, 'C']
Fmaj ['Fmaj', 0.48, {'F', 'E', 'A', 'C'}, 'C']
Fmaj ['Fmaj', 0.6, {'F', 'A', 'C'}, 'F']
Fmaj ['Fmaj', 0.51, {'F', 'A', 'C'}, 'A']
Fmaj ['Fmaj', 0.58, {'F', 'A', 'C'}, 'A']
Fmaj ['Fmaj', 0.65, {'F', 'A', 'C'}, 'F']
Fmaj ['Fmaj', 0.52, {'F', 'A', 'C'}, 'A']
Fmaj ['Fmaj', 0.42, {'F', 'E', 'A', 'C'}, 'C']
Fmaj ['Fmaj', 0.44, {'F', 'E', 'A', 'C'}, 'C']
Fmaj ['Fmaj', 0.48, {'F', 'A', 'C'}, 'C']
Fmaj ['F', 0.56, {'F', 'E', 'C'}, 'F']
Fmaj ['F', 0.55, {'F', 'E', 'C'}, 'F']
Fmaj ['Fmaj', 0.67, {'F', 'A', 'C'}, 'A']
Fmaj ['Fmaj', 0.61, {'F', 'A', 'C'}, 'A']
Fmaj ['F', 0.55, {'F', 'E', 'C'}, 'F']
Fmaj ['Fmaj', 0.6, {'F', 'A', 'C'}, 'A']
Fmaj ['Fmaj', 0.49, {'F', 'A', 'C'}, 'F']
Fmaj ['Fmaj', 0.48, {'F', 'A', 'C'}, 'F']
Fmaj ['F', 0.57, {'F', 'E', 'C'}, 'F']
Fmaj ['Fmaj', 0.49, {'F', 'A', 'C'}, 'F']
Fmaj ['Fmaj', 0.51, {'F', 'A', 'C'}, 'F']
Fmaj ['Fmaj', 0.57, {'F', 'A', 'C'}, 'F']
Fmaj ['Fmaj', 0.47, {'F', 'A', 'C'}, 'A']
Fmaj ['Fmaj', 0.48, {'F', 'A', 'C'}, 'F']
Fmaj ['Fmaj', 0.53, {'F', 'A', 'C'}, 'A']
Fmaj ['Fmaj', 0.53, {'F', 'A', 'C'}, 'A']
Fmaj ['Fmaj', 0.53, {'F', 'A', 'C'}, 'A']
Fmaj ['Fmaj', 0.53, {'F', 'A', 'C'}, 'A']
Fmaj ['Fmaj', 0.43, {'F', 'A', 'C'}, 'F']
Fmaj ['Fmaj', 0.57, {'F', 'A', 'C'}, 'A']
Fmaj ['Fmaj', 0.49, {'F', 'A', 'C'}, 'F']
Fmaj ['Fmaj', 0.61, {'F', 'A', 'C'}, 'F']
Fmaj ['Fmaj', 0.49, {'F', 'A', 'C'}, 'F']
Fmaj ['Fmaj', 0.55, {'F', 'A', 'C'}, 'C']
Fmaj ['F', 0.54, {'F', 'E', 'C'}, 'F']
Fmaj ['Fmaj', 0.72, {'F', 'A', 'C'}, 'A']
Fmaj ['F', 0.56, {'F', 'E', 'C'}, 'F']
Fmaj ['Fmaj', 0.53, {'F', 'A', 'C'}, 'F']
Fmaj ['Fmaj', 0.61, {'F', 'A', 'C'}, 'A']
Fmaj ['Fmaj', 0.69, {'F', 'A', 'C'}, 'A']
Fmaj ['F', 0.54, {'F', 'E', 'C'}, 'F']
Fmaj ['F', 0.57, {'F', 'E', 'C'}, 'F']
Fmaj ['Fmaj', 0.51, {'F', 'A', 'C'}, 'C']
Fmaj ['Fmaj', 0.48, {'F', 'E', 'A', 'C'}, 'C']
Fmaj ['Fmaj', 0.45, {'F', 'A', 'C'}, 'A']
Fmaj ['Fmaj', 0.45, {'F', 'E', 'A', 'C'}, 'C']
Fmaj ['Fmaj', 0.61, {'F', 'A', 'C'}, 'F']
Fmaj ['Fmaj', 0.57, {'F', 'A', 'C'}, 'A']
Fmaj ['Fmaj', 0.51, {'F', 'A', 'C'}, 'A']
Fmaj ['Fmaj', 0.43, {'F', 'E', 'A', 'C'}, 'C']
Fmaj ['Fmaj', 0.62, {'F', 'A', 'C'}, 'F']
Fmaj ['Fmaj', 0.65, {'F', 'A', 'C'}, '']
Fmaj ['C', 0.43, {'F', 'E', 'C'}, 'C']
Fmaj ['Fmaj', 0.46, {'F', 'A', 'C'}, 'A']
Fmaj ['Fmaj', 0.55, {'F', 'A', 'C'}, 'A']
Fmaj ['Fmaj', 0.3, {'F', 'A', 'C'}, 'F']
Fmaj ['Fmaj', 0.27, {'F', 'A', 'C'}, 'F']
Fmaj ['Fmaj', 0.33, {'F', 'A', 'C'}, 'F']
Fmaj ['Fmaj', 0.35, {'F', 'A', 'C'}, 'F']
Fmaj ['Fmaj', 0.33, {'F', 'A', 'C'}, 'F']
Fmaj ['Fmaj', 0.35, {'F', 'A', 'C'}, 'F']
Fmaj ['Fmaj', 0.3, {'F', 'A', 'C'}, 'F']
Fmaj ['Fmaj', 0.27, {'F', 'A', 'C'}, 'F']
Fmaj ['Fmaj', 0.43, {'F', 'E', 'A', 'C'}, 'C']
Fmaj ['Fmaj', 0.62, {'F', 'A', 'C'}, 'F']
Fmaj ['Fmaj', 0.65, {'F', 'A', 'C'}, '']
Fmaj ['C', 0.43, {'F', 'E', 'C'}, 'C']
Fmaj ['Fmaj', 0.46, {'F', 'A', 'C'}, 'A']
Fmaj ['Fmaj', 0.55, {'F', 'A', 'C'}, 'A']
Fmaj ['C', 0.49, {'F', 'E', 'C'}, 'C']
Fmaj ['Fmaj', 0.45, {'F', 'A', 'C'}, 'A']
Fmaj ['Fmaj', 0.45, {'F', 'E', 'A', 'C'}, 'C']
Fmaj ['Fmaj', 0.61, {'F', 'A', 'C'}, 'F']
Fmaj ['Fmaj', 0.57, {'F', 'A', 'C'}, 'A']
Fmaj ['Fmaj', 0.51, {'F', 'A', 'C'}, 'A']
Fmaj ['F', 0.54, {'F', 'E', 'C'}, 'F']
Fmaj ['F', 0.57, {'F', 'E', 'C'}, 'F']
Fmaj ['Fmaj', 0.51, {'F', 'A', 'C'}, 'C']
Fmaj ['Fmaj', 0.55, {'F', 'A', 'C'}, 'C']
Fmaj ['F', 0.54, {'F', 'E', 'C'}, 'F']
Fmaj ['Fmaj', 0.72, {'F', 'A', 'C'}, 'A']
Fmaj ['F', 0.56, {'F', 'E', 'C'}, 'F']
Fmaj ['Fmaj', 0.53, {'F', 'A', 'C'}, 'F']
Fmaj ['Fmaj', 0.61, {'F', 'A', 'C'}, 'A']
Fmaj ['Fmaj', 0.69, {'F', 'A', 'C'}, 'A']
Fmaj ['Fmaj', 0.61, {'F', 'A', 'C'}, 'F']
Fmaj ['Fmaj', 0.49, {'F', 'A', 'C'}, 'F']
Fmaj ['Fmaj', 0.53, {'F', 'A', 'C'}, 'A']
Fmaj ['Fmaj', 0.53, {'F', 'A', 'C'}, 'A']
Fmaj ['Fmaj', 0.43, {'F', 'A', 'C'}, 'F']
Fmaj ['Fmaj', 0.57, {'F', 'A', 'C'}, 'A']
Fmaj ['Fmaj', 0.49, {'F', 'A', 'C'}, 'F']
Fmaj ['Fmaj', 0.57, {'F', 'A', 'C'}, 'F']
Fmaj ['Fmaj', 0.47, {'F', 'A', 'C'}, 'A']
Fmaj ['Fmaj', 0.48, {'F', 'A', 'C'}, 'F']
Fmaj ['Fmaj', 0.53, {'F', 'A', 'C'}, 'A']
Fmaj ['Fmaj', 0.53, {'F', 'A', 'C'}, 'A']
Fmaj ['Fmaj', 0.49, {'F', 'A', 'C'}, 'F']
Fmaj ['Fmaj', 0.51, {'F', 'A', 'C'}, 'F']
Fmaj ['Fmaj', 0.67, {'F', 'A', 'C'}, 'A']
Fmaj ['Fmaj', 0.61, {'F', 'A', 'C'}, 'A']
Fmaj ['F', 0.55, {'F', 'E', 'C'}, 'F']
Fmaj ['Fmaj', 0.6, {'F', 'A', 'C'}, 'A']
Fmaj ['Fmaj', 0.49, {'F', 'A', 'C'}, 'F']
Fmaj ['Fmaj', 0.48, {'F', 'A', 'C'}, 'F']
Fmaj ['F', 0.57, {'F', 'E', 'C'}, 'F']
Fmaj ['Fmaj', 0.48, {'F', 'A', 'C'}, 'C']
Fmaj ['F', 0.56, {'F', 'E', 'C'}, 'F']
Fmaj ['F', 0.56, {'F', 'E', 'C'}, 'F']
Fmaj ['Fmaj', 0.51, {'F', 'A', 'C'}, 'A']
Fmaj ['Fmaj', 0.58, {'F', 'A', 'C'}, 'A']
Fmaj ['Fmaj', 0.65, {'F', 'A', 'C'}, 'F']
Fmaj ['Fmaj', 0.52, {'F', 'A', 'C'}, 'A']
Fmaj ['Fmaj', 0.42, {'F', 'E', 'A', 'C'}, 'C']
Fmaj ['Fmaj', 0.44, {'F', 'E', 'A', 'C'}, 'C']
Fmaj ['Fmaj', 0.52, {'F', 'A', 'C'}, 'A']
Fmaj ['Fmaj', 0.5, {'F', 'A', 'C'}, 'A']
Fmaj ['Fmaj', 0.65, {'F', 'A', 'C'}, 'F']
Fmaj ['Fmaj', 0.42, {'F', 'E', 'A', 'C'}, 'C']
Fmaj ['Fmaj', 0.48, {'F', 'E', 'A', 'C'}, 'C']
Fmaj ['Fmaj', 0.6, {'F', 'A', 'C'}, 'F']
Fmaj ['Fmaj', 0.32, {'F', 'A', 'C'}, 'F']
Fmaj ['Fmaj', 0.34, {'F', 'A', 'C'}, 'F']
Fmaj ['Fmaj', 0.37, {'F', 'A', 'C'}, 'F']
Fmaj ['Fmaj', 0.33, {'F', 'A', 'C'}, 'F']
Fmaj ['Fmaj', 0.27, {'F', 'A', 'C'}, 'F']
Fmaj ['Fmaj', 0.3, {'F', 'A', 'C'}, 'F']
Fmaj ['Fmaj', 0.31, {'F', 'A', 'C'}, 'C']
Fmaj ['Fmaj', 0.35, {'F', 'A', 'C'}, 'F']
Fmaj ['Fmaj', 0.33, {'F', 'A', 'C'}, 'F']
Fmaj ['Fmaj', 0.45, {'F', 'E', 'A', 'C'}, 'C']
Fmaj ['Fmaj', 0.59, {'F', 'A', 'C'}, 'F']
Fmaj ['Fmaj', 0.59, {'F', 'A', 'C'}, 'F']
Fmaj ['C', 0.49, {'F', 'E', 'C'}, 'C']
Fmaj ['Fmaj', 0.51, {'F', 'A', 'C'}, 'A']
Fmaj ['Fmaj', 0.57, {'F', 'A', 'C'}, 'A']
Fmaj ['Fmaj', 0.61, {'F', 'A', 'C'}, 'F']
Fmaj ['C', 0.43, {'F', 'E', 'C'}, 'C']
Fmaj ['Fmaj', 0.43, {'F', 'E', 'A', 'C'}, 'C']
Fmaj ['Fmaj', 0.55, {'F', 'A', 'C'}, 'A']
Fmaj ['Fmaj', 0.46, {'F', 'A', 'C'}, 'A']
Fmaj ['C', 0.49, {'F', 'E', 'C'}, 'C']
Fmaj ['F', 0.56, {'F', 'E', 'C'}, 'F']
Fmaj ['Fmaj', 0.72, {'F', 'A', 'C'}, 'A']
Fmaj ['Fmaj', 0.54, {'F', 'E', 'A', 'C'}, 'F']
Fmaj ['F', 0.62, {'F', 'E', 'C'}, 'F']
Fmaj ['Fmaj', 0.49, {'F', 'A', 'C'}, 'F']
Fmaj ['F', 0.57, {'F', 'E', 'C'}, 'F']
Fmaj ['F', 0.54, {'F', 'E', 'C'}, 'F']
Fmaj ['Fmaj', 0.57, {'F', 'A', 'C'}, '']
Fmaj ['Fmaj', 0.68, {'F', 'A', 'C'}, 'A']
Fmaj ['Fmaj', 0.67, {'F', 'A', 'C'}, 'A']
Fmaj ['Fmaj', 0.51, {'F', 'A', 'C'}, 'C']
Fmaj ['Fmaj', 0.17, {'F', 'A', 'C'}, 'F']
Fmaj ['Fmaj', 0.49, {'F', 'A', 'C'}, 'F']
Fmaj ['Fmaj', 0.57, {'F', 'A', 'C'}, 'A']
Fmaj ['Fmaj', 0.43, {'F', 'A', 'C'}, 'F']
Fmaj ['Fmaj', 0.53, {'F', 'A', 'C'}, 'A']
Fmaj ['Fmaj', 0.54, {'F', 'A', 'C'}, 'A']
Fmaj ['Fmaj', 0.49, {'F', 'A', 'C'}, 'F']
Fmaj ['Fmaj', 0.61, {'F', 'A', 'C'}, 'F']
Fmaj ['Fmaj', 0.51, {'F', 'A', 'C'}, 'F']
Fmaj ['Fmaj', 0.49, {'F', 'A', 'C'}, 'F']
Fmaj ['Fmaj', 0.52, {'F', 'A', 'C'}, 'A']
Fmaj ['Fmaj', 0.49, {'F', 'A', 'C'}, 'A']
Fmaj ['Fmaj', 0.48, {'F', 'A', 'C'}, 'F']
Fmaj ['Fmaj', 0.47, {'F', 'A', 'C'}, 'A']
Fmaj ['Fmaj', 0.57, {'F', 'A', 'C'}, 'F']
Fmaj ['Fmaj', 0.55, {'F', 'A', 'C'}, 'F']
Fmaj ['Fmaj', 0.57, {'F', 'A', 'C'}, 'A']
Fmaj ['Fmaj', 0.48, {'F', 'A', 'C'}, 'C']
Fmaj ['Fmaj', 0.57, {'F', 'A', 'C'}, 'A']
Fmaj ['F', 0.55, {'F', 'E', 'C'}, 'F']
Fmaj ['Fmaj', 0.55, {'F', 'A', 'C'}, 'F']
Fmaj ['Fmaj', 0.47, {'F', 'A', 'C'}, 'F']
Fmaj ['F', 0.56, {'F', 'E', 'C'}, 'F']
Fmaj ['F', 0.56, {'F', 'E', 'C'}, 'F']
Fmaj ['F', 0.57, {'F', 'E', 'C'}, 'F']
Fmaj ['Fmaj', 0.6, {'F', 'A', 'C'}, 'A']
Fmaj ['F', 0.55, {'F', 'E', 'C'}, 'F']
Fmaj ['Fmaj', 0.5, {'F', 'A', 'C'}, 'A']
Fmaj ['Fmaj', 0.39, {'F', 'E', 'A', 'C'}, 'C']
Fmaj ['Fmaj', 0.52, {'F', 'A', 'C'}, 'A']
Fmaj ['Fmaj', 0.48, {'F', 'E', 'A', 'C'}, 'C']
Fmaj ['Fmaj', 0.42, {'F', 'E', 'A', 'C'}, 'C']
Fmaj ['Fmaj', 0.65, {'F', 'A', 'C'}, 'F']
Fmaj ['Fmaj', 0.58, {'F', 'A', 'C'}, 'A']
Fmaj ['Fmaj', 0.51, {'F', 'A', 'C'}, 'A']
Fmaj ['Fmaj', 0.67, {'F', 'A', 'C'}, 'F']
Fmaj ['Fmaj', 0.44, {'F', 'E', 'A', 'C'}, 'C']
Fmaj ['Fmaj', 0.42, {'F', 'E', 'A', 'C'}, 'C']
Fmaj ['Fmaj', 0.63, {'F', 'A', 'C'}, 'F']
Fmaj ['Fmaj', 0.33, {'F', 'A', 'C'}, 'F']
Fmaj ['Fmaj', 0.37, {'F', 'A', 'C'}, 'F']
Fmaj ['Fmaj', 0.36, {'F', 'A', 'C'}, 'F']
Fmaj ['Fmaj', 0.34, {'F', 'A', 'C'}, 'F']
Fmaj ['Fmaj', 0.32, {'F', 'A', 'C'}, 'F']
Fmaj ['Fmaj', 0.34, {'F', 'A', 'C'}, 'F']
Fmaj ['Fmaj', 0.32, {'F', 'A', 'C'}, 'F']
Fmaj ['Fmaj', 0.6, {'F', 'A', 'C'}, 'F']
Fmaj ['Fmaj', 0.65, {'F', 'A', 'C'}, 'F']
Fmaj ['Fmaj', 0.58, {'F', 'A', 'C'}, 'A']
Fmaj ['Fmaj', 0.51, {'F', 'A', 'C'}, 'A']
Fmaj ['Fmaj', 0.44, {'F', 'E', 'A', 'C'}, 'C']
Fmaj ['Fmaj', 0.52, {'F', 'A', 'C'}, 'A']
Fmaj ['Fmaj', 0.42, {'F', 'E', 'A', 'C'}, 'C']
Fmaj ['F', 0.56, {'F', 'E', 'C'}, 'F']
Fmaj ['F', 0.56, {'F', 'E', 'C'}, 'F']
Fmaj ['Fmaj', 0.61, {'F', 'A', 'C'}, 'A']
Fmaj ['Fmaj', 0.67, {'F', 'A', 'C'}, 'A']
Fmaj ['Fmaj', 0.48, {'F', 'A', 'C'}, 'F']
Fmaj ['Fmaj', 0.6, {'F', 'A', 'C'}, 'A']
Fmaj ['Fmaj', 0.49, {'F', 'A', 'C'}, 'F']
Fmaj ['Fmaj', 0.51, {'F', 'A', 'C'}, 'F']
Fmaj ['Fmaj', 0.49, {'F', 'A', 'C'}, 'F']
Fmaj ['Fmaj', 0.47, {'F', 'A', 'C'}, 'A']
Fmaj ['Fmaj', 0.53, {'F', 'A', 'C'}, 'A']
Fmaj ['Fmaj', 0.53, {'F', 'A', 'C'}, 'A']
Fmaj ['Fmaj', 0.53, {'F', 'A', 'C'}, 'A']
Fmaj ['Fmaj', 0.53, {'F', 'A', 'C'}, 'A']
Fmaj ['Fmaj', 0.57, {'F', 'A', 'C'}, 'A']
Fmaj ['Fmaj', 0.49, {'F', 'A', 'C'}, 'F']
Fmaj ['Fmaj', 0.61, {'F', 'A', 'C'}, 'F']
Fmaj ['Fmaj', 0.72, {'F', 'A', 'C'}, 'A']
Fmaj ['Fmaj', 0.53, {'F', 'A', 'C'}, 'F']
Fmaj ['Fmaj', 0.55, {'F', 'A', 'C'}, 'C']
Fmaj ['Fmaj', 0.69, {'F', 'A', 'C'}, 'A']
Fmaj ['Fmaj', 0.61, {'F', 'A', 'C'}, 'A']
Fmaj ['F', 0.57, {'F', 'E', 'C'}, 'F']
Fmaj ['F', 0.54, {'F', 'E', 'C'}, 'F']
Fmaj ['Fmaj', 0.45, {'F', 'A', 'C'}, 'A']
Fmaj ['Fmaj', 0.45, {'F', 'E', 'A', 'C'}, 'C']
Fmaj ['Fmaj', 0.48, {'F', 'E', 'A', 'C'}, 'C']
Fmaj ['Fmaj', 0.51, {'F', 'A', 'C'}, 'A']
Fmaj ['Fmaj', 0.57, {'F', 'A', 'C'}, 'A']
Fmaj ['Fmaj', 0.64, {'F', 'A', 'C'}, '']
Fmaj ['Fmaj', 0.62, {'F', 'A', 'C'}, 'F']
Fmaj ['Fmaj', 0.27, {'F', 'A', 'C'}, 'F']
Fmaj ['Fmaj', 0.3, {'F', 'A', 'C'}, 'F']
Fmaj ['Fmaj', 0.37, {'F', 'A', 'C'}, 'F']
Fmaj ['Fmaj', 0.33, {'F', 'A', 'C'}, 'F']
Fmaj ['Fmaj', 0.36, {'F', 'A', 'C'}, 'F']
Fmaj ['Fmaj', 0.65, {'F', 'A', 'C'}, 'F']
Fmaj ['Fmaj', 0.63, {'F', 'A', 'C'}, 'F']
Fmaj ['Fmaj', 0.67, {'F', 'A', 'C'}, 'F']
Fmaj ['Fmaj', 0.52, {'F', 'A', 'C'}, 'A']
Fmaj ['Fmaj', 0.5, {'F', 'A', 'C'}, 'A']
Fmaj ['Fmaj', 0.39, {'F', 'E', 'A', 'C'}, 'C']
Fmaj ['Fmaj', 0.42, {'F', 'E', 'A', 'C'}, 'C']
Fmaj ['Fmaj', 0.48, {'F', 'E', 'A', 'C'}, 'C']
Fmaj ['F', 0.56, {'F', 'E', 'C'}, 'F']
Fmaj ['F', 0.55, {'F', 'E', 'C'}, 'F']
Fmaj ['F', 0.57, {'F', 'E', 'C'}, 'F']
Fmaj ['Fmaj', 0.57, {'F', 'A', 'C'}, 'A']
Fmaj ['Fmaj', 0.57, {'F', 'A', 'C'}, 'A']
Fmaj ['Fmaj', 0.48, {'F', 'A', 'C'}, 'C']
Fmaj ['Fmaj', 0.47, {'F', 'A', 'C'}, 'F']
Fmaj ['Fmaj', 0.55, {'F', 'A', 'C'}, 'F']
Fmaj ['Fmaj', 0.57, {'F', 'A', 'C'}, 'F']
Fmaj ['Fmaj', 0.48, {'F', 'A', 'C'}, 'F']
Fmaj ['Fmaj', 0.55, {'F', 'A', 'C'}, 'F']
